id	navi	ipa	infixes	partOfSpeech	localized	source
8544	leioae si	lɛ.i.o.ˈa.ɛ s·i	leioae s<0><1><2>i	vin.	to respect	Frommer (29. Feb 2012) http://naviteri.org/2012/02/trr-asawnung-lefpom-happy-leap-day/
8548	säwìntxu	sæ.wɪn.ˈt'u	NULL	n.	a showing, an exhibition	Frommer (29. Feb 2012) http://naviteri.org/2012/02/trr-asawnung-lefpom-happy-leap-day/
8552	tì'i'a	tɪ.ˈʔiʔ.a	NULL	n.	ending, conclusion	Frommer (e-mail 06. Apr 2010) http://forum.learnnavi.org/language-updates/karyuru-frakrr-irayo-si-ko!/
8556	srer	sɾ·ɛɾ	sr<0><1><2>er	vin.	appear, materialize, come into view	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8560	'ìp	ʔ·ɪp	'<0><1><2>ìp	vin.	disappear, vanish, recede from view	http://naviteri.org/2012/03/spring-vocabulary-part-1/ (28 Mar 2012)
8564	tsong	t͡soŋ	NULL	n.	valley	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8568	tsongtsyìp	ˈt͡soŋ.t͡sjɪp	NULL	n.	dimple	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8572	ro'a	ˈɾ·o.ʔ·a	r<0><1>o'<2>a	vin.	be impressive, inspire awe or respect	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8576	säro'a	sæ.ˈɾo.ʔa	NULL	n.	feat, accomplishment, great deed	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8580	säro'a si	sæ.ˈɾo.ʔa s·i	säro'a s<0><1><2>i	vin.	do great deeds	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8584	txanro'a	t'an.ˈɾ·o.ʔ·a	txanr<0><1>o'<2>a	vin.	be famous	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8588	velek	ˈv·ɛ.l·ɛk̚	v<0><1>el<2>ek	vin.	give up, surrender, concede defeat	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8592	spono	ˈspo.no	NULL	n.	island	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8596	txew	t'ɛw	NULL	n.	edge, brink, limit, border, end	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8600	txewnga'	ˈt'ɛw.ŋaʔ	NULL	adj.	having a limit, not without bounds, finite	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8604	litx	lit'	NULL	adj.	sharp (as a blade)	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8608	fwem	fwɛm	NULL	adj.	dull, blunt (as a point)	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8612	syura	sju.ˈɾa	NULL	n.	energy (physical or spiritual)	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8616	syuratan	sju.ˈɾa.tan	NULL	n.	bioluminescence	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8620	txonkrr	ˈt'on.kṛ	NULL	adv.	at night	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8624	yuey	ˈju.ɛj	NULL	adj.	beautiful (inner beauty)	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8628	kxem	k'·ɛm	kx<0><1><2>em	vin.	be vertical	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8632	txay	t'·aj	tx<0><1><2>ay	vin.	be horizontal, lie flat	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8636	nìkxem	nɪ.ˈk'ɛm	NULL	adv.	vertically	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8640	nìtxay	nɪ.ˈt'aj	NULL	adv.	horizontally	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8644	klltxay	kḷ.ˈt'·aj	klltx<0><1><2>ay	vin.	lie on the ground	http://naviteri.org/2012/03/spring-vocabulary-part-1/ (28 Mar 2012)
8648	klltxeykay	kḷ.t'ɛj.ˈk·aj	klltxeyk<0><1><2>ay	vtr.	lay (something) on the ground	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8652	yo	jo	NULL	n.	surface	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8656	kxemyo	ˈk'ɛm.jo	NULL	n.	wall, vertical surface	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8660	fyep	fj·ɛp̚	fy<0><1><2>ep	vtr.	hold in the hand, grasp, grip	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8664	nìk'ärìp	nɪk.ˈʔæ.ɾɪp̚	NULL	adv.	steadily	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8668	nìklonu	nɪk.lo.ˈnu	NULL	adv.	firmly, steadfastly, faithfully	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8672	nìktungzup	nɪk.tuŋ.ˈzup̚	NULL	adv.	carefully, firmly	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8676	nìsyep	nɪ.ˈsjɛp̚	NULL	adv.	tightly, in an iron grip	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8680	nìmeyp	nɪ.ˈmɛjp̚	NULL	adv.	weakly, loosely	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8684	säfyep	sæ.ˈfjɛp̚	NULL	n.	handle	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8688	slan	sl·an	sl<0><1><2>an	vtr.	support (emotional, social or personal support)	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8692	tìslan	tɪ.ˈslan	NULL	n.	support (emotional, social or personal support) 	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8696	tìeyktan	tɪ.ˈɛjk.tan	NULL	n.	leadership	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8700	'llngo	ˈʔḷ.ŋo	NULL	n.	hip	http://naviteri.org/2012/03/spring-vocabulary-part-1/ (28 Mar 2012)
8704	zare'	za.ˈɾɛʔ	NULL	n.	forehead, brow	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8708	flawm	flawm	NULL	n.	cheek	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8712	prrku	ˈpṛ.ku	NULL	n.	womb	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8716	ngep	ŋɛp̚	NULL	n.	navel	Frommer (28. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/
8720	tawsyuratan	taw.sju.ˈɾa.tan	NULL	n.	aurora	Frommer (01. Apr 2012) http://naviteri.org/2012/03/spring-vocabulary-part-1/comment-page-1/#comment-1452
8732	syeha	ˈsjɛ.ha	NULL	n.	breath	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8736	syeha si	ˈsjɛ.ha s·i	syeha s<0><1><2>i	vin.	breathe	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8740	sko+	sko	NULL	adp.	something as, in the capacity of, or in the role of, something else	http://naviteri.org/2012/03/spring-vocabulary-part-2/ (31 Mar 2012)
8744	sna'o	ˈsna.ʔo	NULL	n.	set, group, pile, clump, stand	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8748	snatxärem	sna.ˈt'æ.ɾɛm	NULL	n.	skeleton	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8752	snafpìlfya	sna.ˈfpɪl.fja	NULL	n.	philosophy	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8756	snatanhì	sna.tan.ˈhɪ	NULL	n.	constellation	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8760	sästarsìm	sæ.ˈstaɾ.sɪm	NULL	n.	collection (put together intentionally by a person)	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8764	tsu'o	ˈt͡su.ʔo	NULL	n.	ability	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8768	krra	ˈkṛ.a	NULL	conj.	when, at the time that	Frommer (31. Mrz 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/
8772	snatanhìtsyìp	sna.tan.ˈhɪ.t͡sjɪp	NULL	n.	star cluster	Frommer (01. Apr 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/comment-page-1/#comment-1455
8776	pìwopxtsyìp	pɪ.ˈwop'.t͡sjɪp	NULL	n.	nebula	Frommer (01. Apr 2012) http://naviteri.org/2012/03/spring-vocabulary-part-2/comment-page-1/#comment-1455
8792	tìterkup	tɪ.ˈtɛɾ.kup̚	NULL	n.	death (in abstract sense)	Frommer (17 May 2010) http://forum.learnnavi.org/language-updates/life-death-and-gerunds/
8796	maweypeyyu	ma.ˈwɛj.pɛj.ju	NULL	n.	One who is patient	Frommer (18. June 2010) http://forum.learnnavi.org/language-updates/txelanit-hivawl/
8804	ftxulì'u	ft'·u.ˈlɪ.ʔu	ftx<0><1><2>ulì'u	vin.	orate, give speech	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8808	ftxulì'uyu	ft'u.ˈlɪ.ʔu.ju	NULL	n.	orator, (public) speaker	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8812	säftxulì'u	sæ.ft'u.ˈlɪ.ʔu	NULL	n.	speech, oration	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8816	tìftxulì'u	tɪ.ft'u.ˈlɪ.ʔu	NULL	n.	speechmaking, public speaking	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8820	slantire	slan.ti.ˈɾɛ	NULL	n.	inspiration	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8824	slantire si	slan.ti.ˈɾɛ s·i	slantire s<0><1><2>i	vin.	inspire	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8828	kum	kum	NULL	n.	result	http://naviteri.org/2014/11/twenty-before-the-holidays/ (30 November 2014)
8836	kuma	ˈkum.a	NULL	conj.	that (as a result)	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8840	akum	a.ˈkum	NULL	conj.	that (as a result)	http://naviteri.org/2012/06/spring-vocabulary-part-3/ (19 Jun 2012)
8844	fyel	fj·ɛl	fy<0><1><2>el	vtr.	seal, make impervious	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8848	zey	zɛj	NULL	adj.	special, distinct	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8852	vll	v·ḷ	v<0><1><2>ll	vtr.	indicate, point at	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8856	eykyu	ˈɛjk.ju	NULL	n.	leader (typically temporary, of a small group like a hunting party)	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8860	am'ake	am.ˈʔa.kɛ	NULL	adj.	sure, confident	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8864	nam'ake	nam.ˈʔa.kɛ	NULL	adv.	confidently	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8868	kezemplltxe	kɛ.zɛm.pḷ.ˈt'ɛ	NULL	adv.	of course, needless to say	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8872	tare	ˈt·a.ɾ·ɛ	t<0><1>ar<2>e	vtr.	connect, relate to, have a relationship with	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8876	nìsoaia	nɪ.so.ˈa.i.a	NULL	adv.	(together) as members of a family	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8880	nìolo'	nɪ.o.ˈloʔ	NULL	adv.	(together) as members of a clan	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8884	sätare	sæ.ˈta.ɾɛ	NULL	n.	connection, relationship	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8892	sloa	ˈslo.a	NULL	adj.	wide	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8896	snep	snɛp̚	NULL	adj.	narrow	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8900	slosnep	slo.ˈsnɛp̚	NULL	n.	width	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8904	peslosnep	pɛ.slo.ˈsnɛp̚	NULL	inter.	what width, how wide?	NULL
8908	slosneppe	slo.ˈsnɛ.pɛ	NULL	inter.	what width, how wide?	NULL
8912	hoet	ˈho.ɛt̚	NULL	adj.	vast, broad, expansive	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8916	nìhoet	nɪ.ˈho.ɛt̚	NULL	adv.	widely, pervasively	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8920	so'ha	ˈs·oʔ.h·a	s<0><1>o'h<2>a	vtr.	be enthusiastic about, show enthusiasm for, be excited about	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8924	tìso'ha	tɪ.ˈsoʔ.ha	NULL	n.	enthusiasm, having a good attitude	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8928	nìso'ha	nɪ.ˈsoʔ.ha	NULL	adv.	enthusiastically	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8932	leso'ha	lɛ.ˈsoʔ.ha	NULL	adj.	enthusiastic, keen	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
8936	tsawlultxa	t͡sawl.ul.ˈt'a	NULL	n.	large gathering, conference	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8940	zìsìtay	ˈzɪ.sɪt.aj	NULL	n.	next year	Frommer (24 Jul 2011) http://naviteri.org/2011/07/txantsana-ultxa-mi-siatll-great-meeting-in-seattle/
8944	tìtsunslu	tɪ.ˈt͡sun.slu	NULL	n.	possibility	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8948	numultxa	nu.mul.ˈt'a	NULL	n.	class (for instruction)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8952	numultxatu	nu.mul.ˈt'a.tu	NULL	n.	classmate, member of a class	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8956	snanumultxa	sna.nu.mul.ˈt'a	NULL	n.	course (as a collection of classes)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8960	tìflä	tɪ.ˈflæ	NULL	n.	success (in general)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8964	säflä	sæ.ˈflæ	NULL	n.	success (an instance of succeeding)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8968	mesrram	mɛ.sṛ.ˈam	NULL	adv., n.	the day before yesterday, two days ago	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8972	mesrray	mɛ.sṛ.ˈaj	NULL	adv., n.	the day after tomorrow, two days from now	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8976	pxesrram	p'ɛ.sṛ.ˈam	NULL	adv., n.	three days ago	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8980	pxesrray	p'ɛ.sṛ.ˈaj	NULL	adv., n.	three days from now	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8984	mong	m·oŋ	m<0><1><2>ong	vtr.	depend on, rely on, trust for protection	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8988	sru'	sɾ·uʔ	sr<0><1><2>u'	vtr.	crush, trample	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
8992	'ekxin	ʔɛ.ˈk'in	NULL	adj.	tight	http://naviteri.org/2012/07/meetings-waterfalls-and-more/ (05 Jul 2012)
8996	um	um	NULL	adj.	loose	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9000	'ekxinum	ʔɛ.ˈk'i.num	NULL	n.	degree of tightness, looseness	http://naviteri.org/2012/07/meetings-waterfalls-and-more/ (05 Jul 2012)
9004	pekxinum	pɛ.ˈk'in.um	NULL	inter.	how tight, loose?	NULL
9008	zeswa	ˈzɛ.swa	NULL	n.	grass	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9012	zeswavi	ˈzɛ.swa.vi	NULL	n.	blade of grass	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9016	lezeswa	lɛ.ˈzɛ.swa	NULL	adj.	grassy	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9020	lopx	l·op'	l<0><1><2>opx	vin.	panic	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9024	hifwo	ˈh·i.fw·o	h<0><1>ifw<2>o	vin.	flee, escape	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9028	yrrap	ˈjṛ.ap̚	NULL	n.	storm	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9032	'rrpxom	ˈʔṛ.p'om	NULL	n.	thunder	http://naviteri.org/2012/07/meetings-waterfalls-and-more/ (05 Jul 2012)
9036	rawm	ɾawm	NULL	n.	lightning (general term)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9040	rawmpxom	ˈɾawm.p'om	NULL	n.	thunder and lightning	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9044	se'ayl	sɛ.ˈʔajl	NULL	n.	an individual tall, thin waterfall that pours down a sheer high cliff, or off of a floating mountain (countable)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9048	kxor	k'oɾ	NULL	n.	a wall or bank of powerful waterfalls noted for its deafening roar and deadly force (countable, but only rarely)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9052	syanan	ˈsja.nan	NULL	n.	a single drop or series of smaller waterfalls occurring sequentially along a stream or series of pools (countable)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9056	rurur	ɾu.ˈɾuɾ	NULL	n.	water that is aeriated while flowing among the rocks of a very gradually sloping stream (countable)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9060	tseltsul	ˈt͡sɛl.t͡sul	NULL	n.	whitewater rapids (countable, but only rarely)	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9064	tìmeyp	tɪ.ˈmɛjp	NULL	n.	weakness	http://forum.learnnavi.org/language-updates/ftarpa-and-skienpa-added-to-dict/msg570362/#msg570362 (12 Jan 2013)
9068	am'aluke	am.ˈʔa.lu.kɛ	NULL	adv.	without a doubt	Frommer (19 Jun 2012) http://naviteri.org/2012/06/spring-vocabulary-part-3/
9072	atanzaw	a.ˈtan.zaw	NULL	n.	forked lightning	Frommer (05 Jul 2012) http://naviteri.org/2012/07/meetings-waterfalls-and-more/
9080	nìsìlpey	nɪ.sɪl.ˈpɛj	NULL	adv.	hopefully	(07 Mar 2010) http://forum.learnnavi.org/language-updates/luke-kxu-without-harm/msg132308/#msg132308; (25 Jan 2013) http://naviteri.org/2013/01/awvea-posti-zisita-amip-first-post-of-the-new-year/
9084	talun	ta.ˈlun	NULL	adp.	because of, due to	Frommer (01. February 2010) http://forum.learnnavi.org/language-updates/talun-taweyk-tafral-lun-oeyk-holpxay-hol/msg69552/
9088	nìTsyungwen	nɪ.ˈt͡sjuŋ.wɛn	NULL	adv.	Zhongwen	Frommer (28. September 2010) http://naviteri.org/2010/09/getting-to-know-you-part-2/
9092	reykol	ɾɛj.ˈk·ol	reyk<0><1><2>ol	vtr.	play music, make to sing (poetic)	Frommer (31.1. 2011) http://naviteri.org/2011/01/new-year-new-vocabulary/
9096	nrra	ˈnṛ.a	NULL	n.	pride, feeling of pride	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9100	lenrra	lɛ.ˈnṛ.a	NULL	adj.	proud	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9104	nìnrra	nɪ.ˈnṛ.a	NULL	adv.	proudly, with pride	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9108	snonrra	sno.ˈnṛ.a	NULL	n.	selfpride (negative connotation)	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9112	lesnonrra	lɛ.sno.ˈnṛ.a	NULL	adj.	full of selfpride	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9116	nrr	n·ṛ	n<0><1><2>rr	vin.	glow, be luminous	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9124	ylltxep	ˈjḷ.t'ɛp̚	NULL	n.	communal fire or fire pit	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9128	txeptseng	ˈt'ɛp.t͡sɛŋ	NULL	n.	place where a fire is burning or has burned	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9132	ralnga'	ˈɾal.ŋaʔ	NULL	adj.	meaningful, instructive, something from which a lesson can be learned	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9136	munsna	ˈmun.sna	NULL	n.	pair	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9144	fyin	fjin	NULL	adj.	simple	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9148	ep'ang	ɛp.ˈʔaŋ	NULL	adj.	complex	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9152	epxang	ɛ.ˈp'aŋ	NULL	n.	stone jar used to hold small toxic arachnid	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9156	fyinep'ang	fjin.ɛp.ˈʔaŋ	NULL	n.	degree of complexity	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9160	pefyinep'ang	pɛ.fjin.ɛp.ˈʔaŋ	NULL	inter.	how complex?	NULL
9164	fyinep'angpe	fjin.ɛp.ˈʔaŋ.pɛ	NULL	inter.	how complex?	NULL
9168	sngä'itseng	ˈsŋæ.ʔɪ.t͡sɛŋ	NULL	n.	beginning, starting position, initial location	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9172	srungsiyu	ˈsɾuŋ.si.ju	NULL	n.	assistant, helper	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9176	srungtsyìp	ˈsɾuŋ.t͡sjɪp̚	NULL	n.	helpful hint, tip	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9180	spulmokri	spul.ˈmok.ɾi	NULL	n.	phone, telephone	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9184	syeprel	sjɛp.ˈɾɛl	NULL	n.	camera	Frommer (19 Jul 2012) http://naviteri.org/2012/07/fivospxiya-aylifyavi-amip-this-months-new-expressions-pt-2/
9200	swoa	ˈswo.a	NULL	n.	intoxicating beverage, or "spirits"	Frommer (22 Jul 2012) http://forum.learnnavi.org/language-updates/new-words-from-the-2012-avatarmeet-navi-class/
9204	rou	ˈɾ·o.·u	r<0><1>o<2>u	vin.	be, or get drunk	Frommer (22 Jul 2012) http://forum.learnnavi.org/language-updates/new-words-from-the-2012-avatarmeet-navi-class/
9208	pamrelvi	pam.ˈɾɛl.vi	NULL	n.	letter (phonetic symbol)	Frommer (22 Jul 2012) http://forum.learnnavi.org/language-updates/new-words-from-the-2012-avatarmeet-navi-class/
